[Mon Dec 05 06:54:32.272703 2016] [ssl:warn] [pid 1100] AH01906: RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)
[Mon Dec 05 06:54:32.272729 2016] [ssl:warn] [pid 1100] AH01909: RSA certificate configured for 127.0.1.1:443 does NOT include an ID which matches the server name
[Mon Dec 05 06:54:32.272899 2016] [mpm_prefork:notice] [pid 1100] AH00163: Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.20 OpenSSL/1.0.1f configured -- resuming normal operations
[Mon Dec 05 06:54:32.272907 2016] [core:notice] [pid 1100] AH00094: Command line: '/usr/sbin/apache2'
[Mon Dec 05 11:31:19.090367 2016] [:error] [pid 4174] [client 148.100.166.235:63028] PHP Notice:  Undefined index: loggedin in /var/www/html/index2.php on line 3, referer: https://10.10.7.165/index2.php
[Mon Dec 05 11:31:19.105539 2016] [:error] [pid 4174] [client 148.100.166.235:63028] PHP Notice:  Use of undefined constant ob_start - assumed 'ob_start' in /var/www/html/index2.php on line 46, referer: https://10.10.7.165/index2.php
[Mon Dec 05 11:31:19.105587 2016] [:error] [pid 4174] [client 148.100.166.235:63028] PHP Notice:  Use of undefined constant ob_clean - assumed 'ob_clean' in /var/www/html/index2.php on line 48, referer: https://10.10.7.165/index2.php
[Mon Dec 05 11:37:33.115454 2016] [:error] [pid 4173] [client 148.100.166.235:63091] PHP Notice:  Use of undefined constant ob_start - assumed 'ob_start' in /var/www/html/index2.php on line 5, referer: https://10.10.7.165/newRecord.php/?p=9&m=w
[Mon Dec 05 11:37:33.115498 2016] [:error] [pid 4173] [client 148.100.166.235:63091] PHP Notice:  Use of undefined constant ob_clean - assumed 'ob_clean' in /var/www/html/index2.php on line 7, referer: https://10.10.7.165/newRecord.php/?p=9&m=w
[Mon Dec 05 11:37:43.644698 2016] [:error] [pid 4175] [client 148.100.166.235:63094] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addClient.php:74) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:37:50.175736 2016] [:error] [pid 4172] [client 148.100.166.235:63098] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addClient.php:74) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:37:53.220104 2016] [:error] [pid 4174] [client 148.100.166.235:63103] PHP Fatal error:  Cannot redeclare validate() (previously declared in /var/www/html/addLifeCoach.php:60) in /var/www/html/includes.php on line 36, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693307 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693356 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
